4,0,34,Black
4,0,35,Black
4,0,36,Black
4,0,37,Black
4,0,38,Black
4,0,39,Black
4,0,40,Black
4,0,41,Black
4,0,42,Black
4,0,43,Black
4,0,44,Black
4,0,45,Black
4,0,46,Black
4,0,47,Black
4,1,34,Black
4,1,35,Black
4,1,36,Black
4,1,37,Black
4,1,38,Black
4,1,39,Black
4,1,40,Black
4,1,41,Black
4,1,42,Black
4,1,43,Black
4,1,44,Black
4,1,45,Black
4,1,46,Black
4,1,47,Black
4,2,34,Black
4,2,35,Black
4,2,36,Black
4,2,37,Black
4,2,38,Black
4,2,39,Black
4,2,40,Black
4,2,41,Black
4,2,42,Black
4,2,43,Black
4,2,44,Black
4,2,45,Black
4,2,46,Black
4,2,47,Black
4,3,34,Black
4,3,35,Black
4,3,36,Black
4,3,37,Black
4,3,38,Black
4,3,39,Black
4,3,40,Black
4,3,41,Black
4,3,42,Black
4,3,43,Black
4,3,44,Black
4,3,45,Black
4,3,46,Black
4,3,47,Black
4,4,34,Black
4,4,35,Black
4,4,36,Black
4,4,37,Black
4,4,38,Black
4,4,39,Black
4,4,40,Black
4,4,41,Black
4,4,42,Black
4,4,43,Black
4,4,44,Black
4,4,45,Black
4,4,46,Black
4,4,47,Black
4,5,34,Black
4,5,35,Black
4,5,36,Black
4,5,37,Black
4,5,38,Black
4,5,39,Black
4,5,40,Black
4,5,41,Black
4,5,42,Black
4,5,43,Black
4,5,44,Black
4,5,45,Black
4,5,46,Black
4,5,47,Black
4,6,34,Black
4,6,35,Black
4,6,36,Black
4,6,37,Black
4,6,38,Black
4,6,39,Black
4,6,40,Black
4,6,41,Black
4,6,42,Black
4,6,43,Black
4,6,44,Black
4,6,45,Black
4,6,46,Black
4,6,47,Black
4,7,34,Black
4,7,35,Black
4,7,36,Black
4,7,37,Black
4,7,38,Black
4,7,39,Black
4,7,40,Black
4,7,41,Black
4,7,42,Black
4,7,43,Black
4,7,44,Black
4,7,45,Black
4,7,46,Black
4,7,47,Black
4,8,34,Black
4,8,35,Black
4,8,36,Black
4,8,37,Black
4,8,38,Black
4,8,39,Black
4,8,40,Black
4,8,41,Black
4,8,42,Black
4,8,43,Black
4,8,44,Black
4,8,45,Black
4,8,46,Black
4,8,47,Black
4,9,34,Black
4,9,35,Black
4,9,36,Black
4,9,37,Black
4,9,38,Black
4,9,39,Black
4,9,40,Black
4,9,41,Black
4,9,42,Black
4,9,43,Black
4,9,44,Black
4,9,45,Black
4,9,46,Black
4,9,47,Black
5,0,34,Black
5,0,35,Black
5,0,36,Black
5,0,37,Black
5,0,38,Black
5,0,39,Black
5,0,40,Black
5,0,41,Black
5,0,42,Black
5,0,43,Black
5,0,44,Black
5,0,45,Black
5,0,46,Black
5,0,47,Black
5,1,34,Black
5,1,35,Black
5,1,36,Black
5,1,37,Black
5,1,38,Black
5,1,39,Black
5,1,40,Black
5,1,41,Black
5,1,42,Black
5,1,43,Black
5,1,44,Black
5,1,45,Black
5,1,46,Black
5,1,47,Black
5,2,34,Black
5,2,35,Black
5,2,36,Black
5,2,37,Black
5,2,38,Black
5,2,39,Black
5,2,40,Black
5,2,41,Black
5,2,42,Black
5,2,43,Black
5,2,44,Black
5,2,45,Black
5,2,46,Black
5,2,47,Black
5,3,34,Black
5,3,35,Black
5,3,36,Black
5,3,37,Black
5,3,38,Black
5,3,39,Black
5,3,40,Black
5,3,41,Black
5,3,42,Black
5,3,43,Black
5,3,44,Black
5,3,45,Black
5,3,46,Black
5,3,47,Black
5,4,34,Black
5,4,35,Black
5,4,36,Black
5,4,37,Black
5,4,38,Black
5,4,39,Black
5,4,40,Black
5,4,41,Black
5,4,42,Black
5,4,43,Black
5,4,44,Black
5,4,45,Black
5,4,46,Black
5,4,47,Black
5,5,34,Black
5,5,35,Black
5,5,36,Black
5,5,37,Black
5,5,38,Black
5,5,39,Black
5,5,40,Black
5,5,41,Black
5,5,42,Black
5,5,43,Black
5,5,44,Black
5,5,45,Black
5,5,46,Black
5,5,47,Black
5,6,34,Black
5,6,35,Black
5,6,36,Black
5,6,37,Black
5,6,38,Black
5,6,39,Black
5,6,40,Black
5,6,41,Black
5,6,42,Black
5,6,43,Black
5,6,44,Black
5,6,45,Black
5,6,46,Black
5,6,47,Black
5,7,34,Black
5,7,35,Black
5,7,36,Black
5,7,37,Black
5,7,38,Black
5,7,39,Black
5,7,40,Black
5,7,41,Black
5,7,42,Black
5,7,43,Black
5,7,44,Black
5,7,45,Black
5,7,46,Black
5,7,47,Black
5,8,34,Black
5,8,35,Black
5,8,36,Black
5,8,37,Black
5,8,38,Black
5,8,39,Black
5,8,40,Black
5,8,41,Black
5,8,42,Black
5,8,43,Black
5,8,44,Black
5,8,45,Black
5,8,46,Black
5,8,47,Black
5,9,34,Black
5,9,35,Black
5,9,36,Black
5,9,37,Black
5,9,38,Black
5,9,39,Black
5,9,40,Black
5,9,41,Black
5,9,42,Black
5,9,43,Black
5,9,44,Black
5,9,45,Black
5,9,46,Black
5,9,47,Black
6,0,34,Black
6,0,35,Black
6,0,36,Black
6,0,37,Black
6,0,38,Black
6,0,39,Black
6,0,40,Black
6,0,41,Black
6,0,42,Black
6,0,43,Black
6,0,44,Black
6,0,45,Black
6,0,46,Black
6,0,47,Black
6,1,34,Black
6,1,35,Black
6,1,36,Black
6,1,37,Black
6,1,38,Black
6,1,39,Black
6,1,40,Black
6,1,41,Black
6,1,42,Black
6,1,43,Black
6,1,44,Black
6,1,45,Black
6,1,46,Black
6,1,47,Black
6,2,34,Black
6,2,35,Black
6,2,36,Black
6,2,37,Black
6,2,38,Black
6,2,39,Black
6,2,40,Black
6,2,41,Black
6,2,42,Black
6,2,43,Black
6,2,44,Black
6,2,45,Black
6,2,46,Black
6,2,47,Black
6,3,34,Black
6,3,35,Black
6,3,36,Black
6,3,37,Black
6,3,38,Black
6,3,39,Black
6,3,40,Black
6,3,41,Black
6,3,42,Black
6,3,43,Black
6,3,44,Black
6,3,45,Black
6,3,46,Black
6,3,47,Black
6,4,34,Black
6,4,35,Black
6,4,36,Black
6,4,37,Black
6,4,38,Black
6,4,39,Black
6,4,40,Black
6,4,41,Black
6,4,42,Black
6,4,43,Black
6,4,44,Black
6,4,45,Black
6,4,46,Black
6,4,47,Black
6,5,34,Black
6,5,35,Black
6,5,36,Black
6,5,37,Black
6,5,38,Black
6,5,39,Black
6,5,40,Black
6,5,41,Black
6,5,42,Black
6,5,43,Black
6,5,44,Black
6,5,45,Black
6,5,46,Black
6,5,47,Black
6,6,34,Black
6,6,35,Black
6,6,36,Black
6,6,37,Black
6,6,38,Black
6,6,39,Black
6,6,40,Black
6,6,41,Black
6,6,42,Black
6,6,43,Black
6,6,44,Black
6,6,45,Black
6,6,46,Black
6,6,47,Black
6,7,34,Black
6,7,35,Black
6,7,36,Black
6,7,37,Black
6,7,38,Black
6,7,39,Black
6,7,40,Black
6,7,41,Black
6,7,42,Black
6,7,43,Black
6,7,44,Black
6,7,45,Black
6,7,46,Black
6,7,47,Black
6,8,34,Black
6,8,35,Black
6,8,36,Black
6,8,37,Black
6,8,38,Black
6,8,39,Black
6,8,40,Black
6,8,41,Black
6,8,42,Black
6,8,43,Black
6,8,44,Black
6,8,45,Black
6,8,46,Black
6,8,47,Black
6,9,34,Black
6,9,35,Black
6,9,36,Black
6,9,37,Black
6,9,38,Black
6,9,39,Black
6,9,40,Black
6,9,41,Black
6,9,42,Black
6,9,43,Black
6,9,44,Black
6,9,45,Black
6,9,46,Black
6,9,47,Black
7,0,8,Red
7,0,12,Red
7,0,13,Red
7,0,34,Black
7,0,35,Black
7,0,36,Black
7,0,37,Black
7,0,38,Black
7,0,39,Black
7,0,40,Black
7,0,41,Black
7,0,42,Black
7,0,43,Black
7,0,44,Black
7,0,45,Black
7,0,46,Black
7,0,47,Black
7,1,8,Red
7,1,9,Red
7,1,10,Red
7,1,11,Red
7,1,12,Red
7,1,13,Red
7,1,34,Black
7,1,35,Black
7,1,36,Black
7,1,37,Black
7,1,38,Black
7,1,39,Black
7,1,40,Black
7,1,41,Black
7,1,42,Black
7,1,43,Black
7,1,44,Black
7,1,45,Black
7,1,46,Black
7,1,47,Black
7,2,8,Red
7,2,9,Red
7,2,10,Red
7,2,11,Red
7,2,12,Red
7,2,13,Red
7,2,34,Black
7,2,35,Black
7,2,36,Black
7,2,37,Black
7,2,38,Black
7,2,39,Black
7,2,40,Black
7,2,41,Black
7,2,42,Black
7,2,43,Black
7,2,44,Black
7,2,45,Black
7,2,46,Black
7,2,47,Black
7,3,9,Red
7,3,10,Red
7,3,11,Red
7,3,34,Black
7,3,35,Black
7,3,36,Black
7,3,37,Black
7,3,38,Black
7,3,39,Black
7,3,40,Black
7,3,41,Black
7,3,42,Black
7,3,43,Black
7,3,44,Black
7,3,45,Black
7,3,46,Black
7,3,47,Black
7,4,34,Black
7,4,35,Black
7,4,36,Black
7,4,37,Black
7,4,38,Black
7,4,39,Black
7,4,40,Black
7,4,41,Black
7,4,42,Black
7,4,43,Black
7,4,44,Black
7,4,45,Black
7,4,46,Black
7,4,47,Black
7,5,34,Black
7,5,35,Black
7,5,36,Black
7,5,37,Black
7,5,38,Black
7,5,39,Black
7,5,40,Black
7,5,41,Black
7,5,42,Black
7,5,43,Black
7,5,44,Black
7,5,45,Black
7,5,46,Black
7,5,47,Black
7,6,34,Black
7,6,35,Black
7,6,36,Black
7,6,37,Black
7,6,38,Black
7,6,39,Black
7,6,40,Black
7,6,41,Black
7,6,42,Black
7,6,43,Black
7,6,44,Black
7,6,45,Black
7,6,46,Black
7,6,47,Black
7,7,34,Black
7,7,35,Black
7,7,36,Black
7,7,37,Black
7,7,38,Black
7,7,39,Black
7,7,40,Black
7,7,41,Black
7,7,42,Black
7,7,43,Black
7,7,44,Black
7,7,45,Black
7,7,46,Black
7,7,47,Black
7,8,34,Black
7,8,35,Black
7,8,36,Black
7,8,37,Black
7,8,38,Black
7,8,39,Black
7,8,40,Black
7,8,41,Black
7,8,42,Black
7,8,43,Black
7,8,44,Black
7,8,45,Black
7,8,46,Black
7,8,47,Black
7,9,34,Black
7,9,35,Black
7,9,36,Black
7,9,37,Black
7,9,38,Black
7,9,39,Black
7,9,40,Black
7,9,41,Black
7,9,42,Black
7,9,43,Black
7,9,44,Black
7,9,45,Black
7,9,46,Black
7,9,47,Black
8,0,34,Black
8,0,35,Black
8,0,36,Black
8,0,37,Black
8,0,38,Black
8,0,39,Black
8,0,40,Black
8,0,41,Black
8,0,42,Black
8,0,43,Black
8,0,44,Black
8,0,45,Black
8,0,46,Black
8,0,47,Black
8,1,18,Red
8,1,34,Black
8,1,35,Black
8,1,36,Black
8,1,37,Black
8,1,38,Black
8,1,39,Black
8,1,40,Black
8,1,41,Black
8,1,42,Black
8,1,43,Black
8,1,44,Black
8,1,45,Black
8,1,46,Black
8,1,47,Black
8,2,16,Red
8,2,17,Red
8,2,18,Red
8,2,34,Black
8,2,35,Black
8,2,36,Black
8,2,37,Black
8,2,38,Black
8,2,39,Black
8,2,40,Black
8,2,41,Black
8,2,42,Black
8,2,43,Black
8,2,44,Black
8,2,45,Black
8,2,46,Black
8,2,47,Black
8,3,15,Red
8,3,16,Red
8,3,17,Red
8,3,18,Red
8,3,34,Black
8,3,35,Black
8,3,36,Black
8,3,37,Black
8,3,38,Black
8,3,39,Black
8,3,40,Black
8,3,41,Black
8,3,42,Black
8,3,43,Black
8,3,44,Black
8,3,45,Black
8,3,46,Black
8,3,47,Black
8,4,6,Red
8,4,13,Red
8,4,14,Red
8,4,15,Red
8,4,16,Red
8,4,17,Red
8,4,34,Black
8,4,35,Black
8,4,36,Black
8,4,37,Black
8,4,38,Black
8,4,39,Black
8,4,40,Black
8,4,41,Black
8,4,42,Black
8,4,43,Black
8,4,44,Black
8,4,45,Black
8,4,46,Black
8,4,47,Black
8,5,6,Red
8,5,7,Red
8,5,8,Red
8,5,9,Red
8,5,10,Red
8,5,11,Red
8,5,12,Red
8,5,13,Red
8,5,14,Red
8,5,15,Red
8,5,34,Black
8,5,35,Black
8,5,36,Black
8,5,37,Black
8,5,38,Black
8,5,39,Black
8,5,40,Black
8,5,41,Black
8,5,42,Black
8,5,43,Black
8,5,44,Black
8,5,45,Black
8,5,46,Black
8,5,47,Black
8,6,6,Red
8,6,7,Red
8,6,8,Red
8,6,9,Red
8,6,10,Red
8,6,11,Red
8,6,12,Red
8,6,13,Red
8,6,14,Red
8,6,34,Black
8,6,35,Black
8,6,36,Black
8,6,37,Black
8,6,38,Black
8,6,39,Black
8,6,40,Black
8,6,41,Black
8,6,42,Black
8,6,43,Black
8,6,44,Black
8,6,45,Black
8,6,46,Black
8,6,47,Black
8,7,7,Red
8,7,8,Red
8,7,9,Red
8,7,10,Red
8,7,11,Red
8,7,12,Red
8,7,34,Black
8,7,35,Black
8,7,36,Black
8,7,37,Black
8,7,38,Black
8,7,39,Black
8,7,40,Black
8,7,41,Black
8,7,42,Black
8,7,43,Black
8,7,44,Black
8,7,45,Black
8,7,46,Black
8,7,47,Black
8,8,34,Black
8,8,35,Black
8,8,36,Black
8,8,37,Black
8,8,38,Black
8,8,39,Black
8,8,40,Black
8,8,41,Black
8,8,42,Black
8,8,43,Black
8,8,44,Black
8,8,45,Black
8,8,46,Black
8,8,47,Black
8,9,34,Black
8,9,35,Black
8,9,36,Black
8,9,37,Black
8,9,38,Black
8,9,39,Black
8,9,40,Black
8,9,41,Black
8,9,42,Black
8,9,43,Black
8,9,44,Black
8,9,45,Black
8,9,46,Black
8,9,47,Black
9,0,21,Red
9,0,34,Black
9,0,35,Black
9,0,36,Black
9,0,37,Black
9,0,38,Black
9,0,39,Black
9,0,40,Black
9,0,41,Black
9,0,42,Black
9,0,43,Black
9,0,44,Black
9,0,45,Black
9,0,46,Black
9,0,47,Black
9,1,9,Red
9,1,20,Red
9,1,21,Red
9,1,34,Black
9,1,35,Black
9,1,36,Black
9,1,37,Black
9,1,38,Black
9,1,39,Black
9,1,40,Black
9,1,41,Black
9,1,42,Black
9,1,43,Black
9,1,44,Black
9,1,45,Black
9,1,46,Black
9,1,47,Black
9,2,9,Red
9,2,19,Red
9,2,20,Red
9,2,21,Red
9,2,34,Black
9,2,35,Black
9,2,36,Black
9,2,37,Black
9,2,38,Black
9,2,39,Black
9,2,40,Black
9,2,41,Black
9,2,42,Black
9,2,43,Black
9,2,44,Black
9,2,45,Black
9,2,46,Black
9,2,47,Black
9,3,9,Red
9,3,18,Red
9,3,19,Red
9,3,20,Red
9,3,34,Black
9,3,35,Black
9,3,36,Black
9,3,37,Black
9,3,38,Black
9,3,39,Black
9,3,40,Black
9,3,41,Black
9,3,42,Black
9,3,43,Black
9,3,44,Black
9,3,45,Black
9,3,46,Black
9,3,47,Black
9,4,10,Red
9,4,17,Red
9,4,18,Red
9,4,19,Red
9,4,34,Black
9,4,35,Black
9,4,36,Black
9,4,37,Black
9,4,38,Black
9,4,39,Black
9,4,40,Black
9,4,41,Black
9,4,42,Black
9,4,43,Black
9,4,44,Black
9,4,45,Black
9,4,46,Black
9,4,47,Black
9,5,10,Red
9,5,11,Red
9,5,12,Red
9,5,13,Red
9,5,14,Red
9,5,15,Red
9,5,16,Red
9,5,17,Red
9,5,18,Red
9,5,34,Black
9,5,35,Black
9,5,36,Black
9,5,37,Black
9,5,38,Black
9,5,39,Black
9,5,40,Black
9,5,41,Black
9,5,42,Black
9,5,43,Black
9,5,44,Black
9,5,45,Black
9,5,46,Black
9,5,47,Black
9,6,10,Red
9,6,11,Red
9,6,12,Red
9,6,13,Red
9,6,14,Red
9,6,15,Red
9,6,16,Red
9,6,17,Red
9,6,34,Black
9,6,35,Black
9,6,36,Black
9,6,37,Black
9,6,38,Black
9,6,39,Black
9,6,40,Black
9,6,41,Black
9,6,42,Black
9,6,43,Black
9,6,44,Black
9,6,45,Black
9,6,46,Black
9,6,47,Black
9,7,11,Red
9,7,12,Red
9,7,13,Red
9,7,14,Red
9,7,15,Red
9,7,16,Red
9,7,34,Black
9,7,35,Black
9,7,36,Black
9,7,37,Black
9,7,38,Black
9,7,39,Black
9,7,40,Black
9,7,41,Black
9,7,42,Black
9,7,43,Black
9,7,44,Black
9,7,45,Black
9,7,46,Black
9,7,47,Black
9,8,34,Black
9,8,35,Black
9,8,36,Black
9,8,37,Black
9,8,38,Black
9,8,39,Black
9,8,40,Black
9,8,41,Black
9,8,42,Black
9,8,43,Black
9,8,44,Black
9,8,45,Black
9,8,46,Black
9,8,47,Black
9,9,34,Black
9,9,35,Black
9,9,36,Black
9,9,37,Black
9,9,38,Black
9,9,39,Black
9,9,40,Black
9,9,41,Black
9,9,42,Black
9,9,43,Black
9,9,44,Black
9,9,45,Black
9,9,46,Black
9,9,47,Black
10,0,34,Black
10,0,35,Black
10,0,36,Black
10,0,37,Black
10,0,38,Black
10,0,39,Black
10,0,40,Black
10,0,41,Black
10,0,42,Black
10,0,43,Black
10,0,44,Black
10,0,45,Black
10,0,46,Black
10,0,47,Black
10,0,48,Black
10,0,49,Black
10,0,50,Black
10,0,51,Black
10,0,52,Black
10,0,53,Black
10,0,54,Black
10,0,55,Black
10,0,56,Black
10,0,57,Black
10,1,22,Red
10,1,34,Black
10,1,35,Black
10,1,36,Black
10,1,37,Black
10,1,38,Black
10,1,39,Black
10,1,40,Black
10,1,41,Black
10,1,42,Black
10,1,43,Black
10,1,44,Black
10,1,45,Black
10,1,46,Black
10,1,47,Black
10,1,48,Black
10,1,49,Black
10,1,50,Black
10,1,51,Black
10,1,52,Black
10,1,53,Black
10,1,54,Black
10,1,55,Black
10,1,56,Black
10,1,57,Black
10,2,7,Red
10,2,12,Red
10,2,21,Red
10,2,22,Red
10,2,34,Black
10,2,35,Black
10,2,36,Black
10,2,37,Black
10,2,38,Black
10,2,39,Black
10,2,40,Black
10,2,41,Black
10,2,42,Black
10,2,43,Black
10,2,44,Black
10,2,45,Black
10,2,46,Black
10,2,47,Black
10,2,48,Black
10,2,49,Black
10,2,50,Black
10,2,51,Black
10,2,52,Black
10,2,53,Black
10,2,54,Black
10,2,55,Black
10,2,56,Black
10,2,57,Black
10,3,7,Red
10,3,12,Red
10,3,13,Red
10,3,20,Red
10,3,21,Red
10,3,22,Red
10,3,34,Black
10,3,35,Black
10,3,36,Black
10,3,37,Black
10,3,38,Black
10,3,39,Black
10,3,40,Black
10,3,41,Black
10,3,42,Black
10,3,43,Black
10,3,44,Black
10,3,45,Black
10,3,46,Black
10,3,47,Black
10,3,48,Black
10,3,49,Black
10,3,50,Black
10,3,51,Black
10,3,52,Black
10,3,53,Black
10,3,54,Black
10,3,55,Black
10,3,56,Black
10,3,57,Black
10,4,7,Red
10,4,12,Red
